code,rose_3y,rank_3y,rank_r_3y,name,rose_2y,rank_2y,rank_r_2y,rose_1y,rank_1y,rank_r_1y,rose_6m,rank_6m,rank_r_6m,rose_3m,rank_3m,rank_r_3m
014109,14.68,4280,0.5644204140841356,融通内需驱动混合C,14.68,4281,0.5645522880126599,14.68,4281,0.5645522880126599,14.68,4280,0.5644204140841356,14.68,4280,0.5644204140841356
014111,84.92,673,0.08875115389687459,嘉实中证稀有金属主题ETF发起联接C,84.92,671,0.08848740603982592,84.92,671,0.08848740603982592,84.92,673,0.08875115389687459,84.92,673,0.08875115389687459
014113,86.08,650,0.08571805354081498,上银未来生活灵活配置混合C,84.85,672,0.08861927996835026,84.85,672,0.08861927996835026,86.08,650,0.08571805354081498,86.08,650,0.08571805354081498
014115,96.57,426,0.056178293551364895,广发沪港深医药混合C,96.57,425,0.056046419622840564,96.57,425,0.056046419622840564,96.57,426,0.056178293551364895,96.57,426,0.056178293551364895
014116,9.44,4669,0.6157193722801002,上银慧恒收益增强债券C,9.92,4634,0.6111037847817486,9.92,4634,0.6111037847817486,9.44,4669,0.6157193722801002,9.44,4669,0.6157193722801002
014118,77.02,882,0.1163128049584597,国泰创新药ETF联接C,77.02,879,0.11591718317288673,77.02,879,0.11591718317288673,77.02,882,0.1163128049584597,77.02,882,0.1163128049584597
014120,51.41,2057,0.2712646709745483,金鹰时代先锋混合C,51.41,2055,0.2710009231174997,51.41,2055,0.2710009231174997,51.41,2057,0.2712646709745483,51.41,2057,0.2712646709745483
014122,34.14,3281,0.43267835948832917,大成品质医疗股票C,34.14,3282,0.4328102334168535,34.14,3282,0.4328102334168535,34.14,3281,0.43267835948832917,34.14,3281,0.43267835948832917
014126,67.7,1213,0.1599630753000132,华夏中证1000指数增强C,67.7,1209,0.15943557958591587,67.7,1209,0.15943557958591587,67.7,1213,0.1599630753000132,67.7,1213,0.1599630753000132
014127,53.69,1884,0.2484504813398391,融通核心价值混合C,53.69,1886,0.24871422919688776,53.69,1886,0.24871422919688776,53.69,1884,0.2484504813398391,53.69,1884,0.2484504813398391
014130,112.8,200,0.02637478570486615,融通中证云计算与大数据主题指数(LOF)C,112.8,200,0.02637478570486615,112.8,200,0.02637478570486615,112.8,200,0.02637478570486615,112.8,200,0.02637478570486615
014132,49.3,2171,0.286298298826322,华泰柏瑞聚优智选一年持有期混合C,49.3,2171,0.286298298826322,49.3,2171,0.286298298826322,49.3,2171,0.286298298826322,49.3,2171,0.286298298826322
014134,63.98,1354,0.17855729922194383,工银中证500六个月持有指数增强C,63.98,1353,0.17842542529341948,63.98,1353,0.17842542529341948,63.98,1354,0.17855729922194383,63.98,1354,0.17855729922194383
014136,77.31,873,0.11512593960174074,中欧金安量化混合C,77.31,871,0.11486219174469207,77.31,871,0.11486219174469207,77.31,873,0.11512593960174074,77.31,873,0.11512593960174074
014138,1.3,6415,0.8459712514835817,中泰安睿债券C,1.27,6425,0.847289990768825,1.27,6425,0.847289990768825,1.3,6415,0.8459712514835817,1.3,6415,0.8459712514835817
014140,57.54,1672,0.220493208492681,易方达高质量增长量化精选股票C,57.54,1669,0.220097586707108,57.54,1669,0.220097586707108,57.54,1672,0.220493208492681,57.54,1672,0.220493208492681
014142,44.45,2509,0.33087168666754585,大成新能源混合发起式C,44.45,2508,0.3307398127390215,44.45,2508,0.3307398127390215,44.45,2509,0.33087168666754585,44.45,2509,0.33087168666754585
014143,137.61,82,0.010813662138995121,银河创新成长混合C,137.61,81,0.01068178821047079,137.61,81,0.01068178821047079,137.61,82,0.010813662138995121,137.61,82,0.010813662138995121
014145,59.95,1549,0.2042727152841883,长信先进装备三个月持有混合C,59.95,1545,0.20374521957009098,59.95,1545,0.20374521957009098,59.95,1549,0.2042727152841883,59.95,1549,0.2042727152841883
014149,25.19,3772,0.49742845839377553,景顺长城安鼎一年持有期混合C,25.19,3768,0.4969009626796782,25.19,3768,0.4969009626796782,25.19,3772,0.49742845839377553,25.19,3772,0.49742845839377553
014152,29.76,3541,0.4669655809046552,国富鑫享价值混合C,29.76,3539,0.4667018330476065,29.76,3539,0.4667018330476065,29.76,3541,0.4669655809046552,29.76,3541,0.4669655809046552
014154,47.7,2283,0.3010681788210471,天弘华证沪深港长期竞争力指数C,47.7,2280,0.3006725570354741,47.7,2280,0.3006725570354741,47.7,2283,0.3010681788210471,47.7,2283,0.3010681788210471
014156,65.67,1286,0.16958987208228934,国泰君安中证500指数增强C,64.49,1328,0.1751285770803112,64.49,1328,0.1751285770803112,65.67,1286,0.16958987208228934,65.67,1286,0.16958987208228934
014159,37.28,3077,0.40577607806936566,博时浦惠一年持有期混合C,37.28,3077,0.40577607806936566,37.28,3077,0.40577607806936566,37.28,3077,0.40577607806936566,37.28,3077,0.40577607806936566
014161,7.39,4881,0.6436766451272583,易方达悦融一年持有混合C,7.39,4879,0.6434128972702097,7.39,4879,0.6434128972702097,7.39,4881,0.6436766451272583,7.39,4881,0.6436766451272583
014162,93.17,500,0.06593696426216537,万家人工智能混合C,91.48,528,0.06962943426084663,91.48,528,0.06962943426084663,93.17,500,0.06593696426216537,93.17,500,0.06593696426216537
014163,65.79,1281,0.16893050243966767,富国港股通量化精选股票C,65.79,1278,0.1685348806540947,65.79,1278,0.1685348806540947,65.79,1281,0.16893050243966767,65.79,1281,0.16893050243966767
014166,,7457,0.9833838850059343,华安沪深300增强策略ETF发起式联接C,,7457,0.9833838850059343,,7457,0.9833838850059343,,7457,0.9833838850059343,,7457,0.9833838850059343
014167,5.32,5117,0.6747988922590004,永赢华嘉信用债C,5.32,5116,0.674667018330476,5.32,5116,0.674667018330476,5.32,5117,0.6747988922590004,5.32,5117,0.6747988922590004
014169,53.26,1925,0.2538573124093367,华安慧心楚选配置三年持有混合(FOF)C,53.26,1925,0.2538573124093367,53.26,1925,0.2538573124093367,53.26,1925,0.2538573124093367,53.26,1925,0.2538573124093367
014170,44.47,2507,0.33060793881049716,富国MSCI中国A股国际通指数增强C,44.47,2506,0.33047606488197284,44.47,2506,0.33047606488197284,44.47,2507,0.33060793881049716,44.47,2507,0.33060793881049716
014171,53.04,1940,0.25583542133720166,富国新兴成长量化精选混合(LOF)C,53.04,1939,0.2557035474086773,53.04,1939,0.2557035474086773,53.04,1940,0.25583542133720166,53.04,1940,0.25583542133720166
014172,91.22,534,0.07042067783199261,富国中证工业4.0指数(LOF)C,91.22,533,0.07028880390346828,91.22,533,0.07028880390346828,91.22,534,0.07042067783199261,91.22,534,0.07042067783199261
014173,99.2,373,0.049188975339575364,富国中证移动互联网指数(LOF)C,99.2,371,0.04892522748252671,99.2,371,0.04892522748252671,99.2,373,0.049188975339575364,99.2,373,0.049188975339575364
014174,31.87,3418,0.45074508769616245,富国中证国有企业改革指数(LOF)C,31.87,3417,0.45061321376763813,31.87,3417,0.45061321376763813,31.87,3418,0.45074508769616245,31.87,3418,0.45074508769616245
014176,51.7,2038,0.26875906633258606,工银价值成长混合C,51.7,2037,0.26862719240406174,51.7,2037,0.26862719240406174,51.7,2038,0.26875906633258606,51.7,2038,0.26875906633258606
014178,84.06,691,0.09112488461031254,华安景气驱动一年持有混合C,84.06,690,0.09099301068178821,84.06,690,0.09099301068178821,84.06,691,0.09112488461031254,84.06,691,0.09112488461031254
014180,62.19,1431,0.18871159171831728,中银证券远见价值混合C,62.19,1430,0.18857971778979296,62.19,1430,0.18857971778979296,62.19,1431,0.18871159171831728,62.19,1431,0.18871159171831728
014181,19.06,4062,0.5356718976658315,富国大盘价值量化精选混合C,19.06,4062,0.5356718976658315,19.06,4062,0.5356718976658315,19.06,4062,0.5356718976658315,19.06,4062,0.5356718976658315
014186,77.85,853,0.11248846103125412,招商专精特新股票C,77.85,852,0.11235658710272979,77.85,852,0.11235658710272979,77.85,853,0.11248846103125412,77.85,853,0.11248846103125412
014188,51.57,2047,0.26994593168930503,华夏量化优选股票C,51.57,2046,0.2698140577607807,51.57,2046,0.2698140577607807,51.57,2047,0.26994593168930503,51.57,2047,0.26994593168930503
014190,61.4,1472,0.19411842278781485,南方专精特新混合C,61.4,1471,0.1939865488592905,61.4,1471,0.1939865488592905,61.4,1472,0.19411842278781485,61.4,1472,0.19411842278781485
014192,95.0,459,0.06053013319266781,广发先进制造股票发起式C,95.0,458,0.06039825926414348,95.0,458,0.06039825926414348,95.0,459,0.06053013319266781,95.0,459,0.06053013319266781
014194,108.24,242,0.03191349070288804,汇添富中证芯片产业指数增强发起式C,108.24,241,0.03178161677436371,108.24,241,0.03178161677436371,108.24,242,0.03191349070288804,108.24,242,0.03191349070288804
014196,1.41,6364,0.8392456811288408,泰信添利30天持有债券发起式C,1.41,6361,0.8388500593432678,1.41,6361,0.8388500593432678,1.41,6364,0.8392456811288408,1.41,6364,0.8392456811288408
014197,80.63,778,0.10259791639192932,国泰行业轮动股票(FOF-LOF)C,80.63,774,0.102070420677832,80.63,774,0.102070420677832,80.63,778,0.10259791639192932,80.63,778,0.10259791639192932
014198,67.31,1228,0.16194118422787815,华夏智胜先锋股票C,67.31,1223,0.1612818145852565,67.31,1223,0.1612818145852565,67.31,1228,0.16194118422787815,67.31,1228,0.16194118422787815
014200,44.32,2520,0.33232229988131345,建信沃信一年持有混合C,44.32,2518,0.3320585520242648,44.32,2518,0.3320585520242648,44.32,2520,0.33232229988131345,44.32,2520,0.33232229988131345
014202,82.6,719,0.0948173546089938,天弘中证1000指数增强C,82.6,719,0.0948173546089938,82.6,719,0.0948173546089938,82.6,719,0.0948173546089938,82.6,719,0.0948173546089938
014204,47.51,2291,0.30212317024924173,鹏扬产业趋势一年持有混合C,47.51,2287,0.3015956745351444,47.51,2287,0.3015956745351444,47.51,2291,0.30212317024924173,47.51,2291,0.30212317024924173
014208,63.18,1392,0.1835685085058684,华安产业精选混合C,63.18,1392,0.1835685085058684,63.18,1392,0.1835685085058684,63.18,1392,0.1835685085058684,63.18,1392,0.1835685085058684
014211,36.3,3148,0.41513912699459316,国投瑞银竞争优势混合C,36.3,3148,0.41513912699459316,36.3,3148,0.41513912699459316,36.3,3148,0.41513912699459316,36.3,3148,0.41513912699459316
014215,20.24,4014,0.5293419490966635,光大核心资产混合C,20.24,4015,0.529473823025188,20.24,4015,0.529473823025188,20.24,4014,0.5293419490966635,20.24,4014,0.5293419490966635
014216,1.97,5839,0.7700118686535672,嘉实绝对收益策略定期混合C,1.97,5837,0.7697481207965186,1.97,5837,0.7697481207965186,1.97,5839,0.7700118686535672,1.97,5839,0.7700118686535672
014219,107.3,257,0.033891599630753,汇添富中证科创创业50指数增强发起式C,107.3,257,0.033891599630753,107.3,257,0.033891599630753,107.3,257,0.033891599630753,107.3,257,0.033891599630753
014221,53.29,1924,0.25372543848081236,恒越医疗健康精选混合C,53.29,1924,0.25372543848081236,53.29,1924,0.25372543848081236,53.29,1924,0.25372543848081236,53.29,1924,0.25372543848081236
014223,52.16,2012,0.26533034419095347,汇添富核心优选六个月持有混合(FOF)C,52.16,2011,0.2651984702624291,52.16,2011,0.2651984702624291,52.16,2012,0.26533034419095347,52.16,2012,0.26533034419095347
014225,61.71,1454,0.1917446920743769,大成聚优成长混合C,61.71,1453,0.19161281814585257,61.71,1453,0.19161281814585257,61.71,1454,0.1917446920743769,61.71,1454,0.1917446920743769
014229,31.88,3417,0.45061321376763813,浦银安盛品质优选混合C,31.88,3416,0.4504813398391138,31.88,3416,0.4504813398391138,31.88,3417,0.45061321376763813,31.88,3417,0.45061321376763813
014233,104.07,299,0.03943030462877489,博时专精特新主题混合C,104.07,298,0.03929843070025056,104.07,298,0.03929843070025056,104.07,299,0.03943030462877489,104.07,299,0.03943030462877489
014236,48.53,2227,0.2936832388236846,淳厚时代优选混合C,47.99,2260,0.29803507846498745,47.99,2260,0.29803507846498745,48.53,2227,0.2936832388236846,48.53,2227,0.2936832388236846
014238,62.28,1428,0.1883159699327443,东财新能源增强C,62.28,1426,0.18805222207569564,62.28,1426,0.18805222207569564,62.28,1428,0.1883159699327443,62.28,1428,0.1883159699327443
014239,32.97,3349,0.44164578662798365,国泰产业精选混合C,32.97,3349,0.44164578662798365,32.97,3349,0.44164578662798365,32.97,3349,0.44164578662798365,32.97,3349,0.44164578662798365
014243,123.57,144,0.018989845707503627,富国新材料新能源混合C,123.57,144,0.018989845707503627,123.57,144,0.018989845707503627,123.57,144,0.018989845707503627,123.57,144,0.018989845707503627
014245,23.68,3853,0.5081102466042463,鹏扬竞争力先锋一年持有混合C,23.68,3853,0.5081102466042463,23.68,3853,0.5081102466042463,23.68,3853,0.5081102466042463,23.68,3853,0.5081102466042463
014251,1.78,6041,0.796650402215482,建信鑫怡90天滚动持有中短债债券C,1.78,6041,0.796650402215482,1.78,6041,0.796650402215482,1.78,6041,0.796650402215482,1.78,6041,0.796650402215482
014255,92.36,516,0.06804694711855466,信澳智远三年持有期混合C,92.36,514,0.067783199261506,92.36,514,0.067783199261506,92.36,516,0.06804694711855466,92.36,516,0.06804694711855466
014256,57.4,1678,0.221284452063827,富国中证娱乐主题指数增强(LOF)C,57.4,1675,0.22088883027825398,57.4,1675,0.22088883027825398,57.4,1678,0.221284452063827,57.4,1678,0.221284452063827
014258,0.25,6575,0.8670710800474746,国联恒泽纯债C,0.25,6575,0.8670710800474746,0.25,6575,0.8670710800474746,0.25,6575,0.8670710800474746,0.25,6575,0.8670710800474746
014260,22.76,3893,0.5133852037452196,万家新机遇龙头企业混合C,22.74,3893,0.5133852037452196,22.74,3893,0.5133852037452196,22.76,3893,0.5133852037452196,22.76,3893,0.5133852037452196
014262,120.12,154,0.020308584992746934,摩根沃享远见一年持有期混合C,120.12,153,0.020176711064222603,120.12,153,0.020176711064222603,120.12,154,0.020308584992746934,120.12,154,0.020308584992746934
014264,37.71,3040,0.40089674271396547,鑫元长三角混合C,37.71,3038,0.4006329948569168,37.71,3038,0.4006329948569168,37.71,3040,0.40089674271396547,37.71,3040,0.40089674271396547
014268,63.27,1387,0.18290913886324672,华商竞争力优选混合C,63.27,1387,0.18290913886324672,63.27,1387,0.18290913886324672,63.27,1387,0.18290913886324672,63.27,1387,0.18290913886324672
014281,1.79,6026,0.794672293287617,农银金鸿短债债券C,1.79,6026,0.794672293287617,1.79,6026,0.794672293287617,1.79,6026,0.794672293287617,1.79,6026,0.794672293287617
014282,97.41,408,0.05380456283792694,中信保诚成长动力混合C,95.65,443,0.058420150336278516,95.65,443,0.058420150336278516,97.41,408,0.05380456283792694,97.41,408,0.05380456283792694
014293,40.09,2858,0.37689568772253723,嘉实产业领先混合C,37.66,3043,0.4012923644995384,37.66,3043,0.4012923644995384,40.09,2858,0.37689568772253723,40.09,2858,0.37689568772253723
014296,7.44,4872,0.6424897797705393,农银汇理金穗优选6个月持有期混合(FOF)C,7.44,4870,0.6422260319134907,7.44,4870,0.6422260319134907,7.44,4872,0.6424897797705393,7.44,4872,0.6424897797705393
014298,1.99,5810,0.7661875247263616,摩根月月盈30天滚动持有发起式短债债券C,1.99,5809,0.7660556507978372,1.99,5809,0.7660556507978372,1.99,5810,0.7661875247263616,1.99,5810,0.7661875247263616
014300,51.09,2080,0.27429777133060795,宏利先进制造股票C,51.09,2077,0.27390214954503495,51.09,2077,0.27390214954503495,51.09,2080,0.27429777133060795,51.09,2080,0.27429777133060795
014306,63.06,1395,0.18396413029144137,华泰柏瑞中证500指数增强C,63.06,1395,0.18396413029144137,63.06,1395,0.18396413029144137,63.06,1395,0.18396413029144137,63.06,1395,0.18396413029144137
014308,38.24,2996,0.3950942898588949,嘉实多元动力混合C,38.24,2995,0.39496241593037057,38.24,2995,0.39496241593037057,38.24,2996,0.3950942898588949,38.24,2996,0.3950942898588949
014312,42.52,2666,0.35157589344586576,大成优质精选混合C,42.52,2666,0.35157589344586576,42.52,2666,0.35157589344586576,42.52,2666,0.35157589344586576,42.52,2666,0.35157589344586576
014314,93.7,490,0.06461822497692206,鹏华创新增长一年持有期混合C,93.7,490,0.06461822497692206,93.7,490,0.06461822497692206,93.7,490,0.06461822497692206,93.7,490,0.06461822497692206
014318,119.35,162,0.02136357642094158,广发价值领航一年持有混合C,119.35,161,0.021231702492417247,119.35,161,0.021231702492417247,119.35,162,0.02136357642094158,119.35,162,0.02136357642094158
014320,130.48,108,0.01424238428062772,德邦半导体产业混合发起式C,130.48,108,0.01424238428062772,130.48,108,0.01424238428062772,130.48,108,0.01424238428062772,130.48,108,0.01424238428062772
014326,80.65,777,0.10246604246340499,国联安核心趋势一年持有混合C,80.65,773,0.10193854674930766,80.65,773,0.10193854674930766,80.65,777,0.10246604246340499,80.65,777,0.10246604246340499
014328,79.02,829,0.10932348674667018,格林新兴产业混合C,79.02,822,0.10840036924699986,79.02,822,0.10840036924699986,79.02,829,0.10932348674667018,79.02,829,0.10932348674667018
014330,32.09,3404,0.44889885269682184,国联优势产业混合C,32.09,3404,0.44889885269682184,32.09,3404,0.44889885269682184,32.09,3404,0.44889885269682184,32.09,3404,0.44889885269682184
014332,110.94,214,0.02822102070420678,华泰柏瑞中证稀土产业ETF发起式联接C,110.94,214,0.02822102070420678,110.94,214,0.02822102070420678,110.94,214,0.02822102070420678,110.94,214,0.02822102070420678
014334,45.61,2426,0.3199261506000264,工银优势领航混合C,45.61,2425,0.31979427667150206,45.61,2425,0.31979427667150206,45.61,2426,0.3199261506000264,45.61,2426,0.3199261506000264
014335,68.23,1194,0.1574574706580509,中信保诚周期轮动混合(LOF)C,64.58,1324,0.1746010813662139,64.58,1324,0.1746010813662139,68.23,1194,0.1574574706580509,68.23,1194,0.1574574706580509
014336,51.24,2067,0.27258341025979166,金鹰元丰债券C,51.24,2066,0.2724515363312673,51.24,2066,0.2724515363312673,51.24,2067,0.27258341025979166,51.24,2067,0.27258341025979166
014340,59.28,1578,0.2080970592113939,长江智能制造混合发起式C,59.28,1575,0.20770143742582092,59.28,1575,0.20770143742582092,59.28,1578,0.2080970592113939,59.28,1578,0.2080970592113939
014342,63.75,1368,0.18040353422128444,摩根时代睿选股票C,63.75,1367,0.18027166029276012,63.75,1367,0.18027166029276012,63.75,1368,0.18040353422128444,63.75,1368,0.18040353422128444
014345,70.15,1127,0.14862191744692074,鹏华中证500指数增强C,70.15,1126,0.14849004351839643,70.15,1126,0.14849004351839643,70.15,1127,0.14862191744692074,70.15,1127,0.14862191744692074
014346,29.76,3540,0.4668337069761308,银华消费主题混合C,29.76,3538,0.46656995911908217,29.76,3538,0.46656995911908217,29.76,3540,0.4668337069761308,29.76,3540,0.4668337069761308
014348,21.38,3958,0.5219570090993011,富国趋势优先混合C,21.38,3958,0.5219570090993011,21.38,3958,0.5219570090993011,21.38,3958,0.5219570090993011,21.38,3958,0.5219570090993011
014349,34.79,3242,0.4275352762758803,银华鑫锐灵活配置混合(LOF)C,34.79,3241,0.4274034023473559,34.79,3241,0.4274034023473559,34.79,3242,0.4275352762758803,34.79,3242,0.4275352762758803
014351,78.11,847,0.11169721746010813,华商卓越成长一年持有混合C,78.11,844,0.11130159567453514,78.11,844,0.11130159567453514,78.11,847,0.11169721746010813,78.11,847,0.11169721746010813
014353,79.53,810,0.1068178821047079,东方创新成长混合C,79.53,803,0.10589476460503758,79.53,803,0.10589476460503758,79.53,810,0.1068178821047079,79.53,810,0.1068178821047079
014355,9.47,4668,0.6155874983515759,东方欣冉九个月持有期混合C,9.47,4668,0.6155874983515759,9.47,4668,0.6155874983515759,9.47,4668,0.6155874983515759,9.47,4668,0.6155874983515759
014357,23.92,3840,0.5063958855334301,长信企业成长三年持有混合C,23.92,3840,0.5063958855334301,23.92,3840,0.5063958855334301,23.92,3840,0.5063958855334301,23.92,3840,0.5063958855334301
014361,22.85,3886,0.5124620862455492,红塔红土稳健添利混合C,22.85,3884,0.5121983383885006,22.85,3884,0.5121983383885006,22.85,3886,0.5124620862455492,22.85,3886,0.5124620862455492
014364,43.28,2603,0.3432678359488329,银华沪港深增长股票C,43.28,2603,0.3432678359488329,43.28,2603,0.3432678359488329,43.28,2603,0.3432678359488329,43.28,2603,0.3432678359488329
014372,41.44,2748,0.36238955558486086,浙商沪深300指数增强(LOF)C,41.44,2749,0.36252142951338523,41.44,2749,0.36252142951338523,41.44,2748,0.36238955558486086,41.44,2748,0.36238955558486086
014373,29.33,3567,0.47039430304628777,浙商全景消费混合C,29.33,3567,0.47039430304628777,29.33,3567,0.47039430304628777,29.33,3567,0.47039430304628777,29.33,3567,0.47039430304628777
014377,91.33,532,0.07015692997494395,东吴新能源汽车股票C,91.33,531,0.07002505604641962,91.33,531,0.07002505604641962,91.33,532,0.07015692997494395,91.33,532,0.07015692997494395
014380,17.5,4123,0.5437162073058156,建信中国制造2025股票C,17.5,4125,0.5439799551628643,17.5,4125,0.5439799551628643,17.5,4123,0.5437162073058156,17.5,4123,0.5437162073058156
014381,2.94,5434,0.7166029276012132,长城久源灵活配置混合C,2.94,5434,0.7166029276012132,2.94,5434,0.7166029276012132,2.94,5434,0.7166029276012132,2.94,5434,0.7166029276012132
014382,31.19,3459,0.45615191876566,博时国企改革股票C,31.19,3459,0.45615191876566,31.19,3459,0.45615191876566,31.19,3459,0.45615191876566,31.19,3459,0.45615191876566
014386,7.5,4866,0.6416985361993934,华富安业一年持有债券C,7.5,4866,0.6416985361993934,7.5,4866,0.6416985361993934,7.5,4866,0.6416985361993934,7.5,4866,0.6416985361993934
014390,71.58,1079,0.14229196887775286,华安产业动力6个月持有混合C,71.58,1074,0.14163259923513122,71.58,1074,0.14163259923513122,71.58,1079,0.14229196887775286,71.58,1079,0.14229196887775286
014398,4.5,5219,0.6882500329684821,中银恒悦180天持有债券C,4.5,5219,0.6882500329684821,4.5,5219,0.6882500329684821,4.5,5219,0.6882500329684821,4.5,5219,0.6882500329684821
014400,8.01,4807,0.6339179744164579,中银民利一年持有期债券C,8.01,4806,0.6337861004879335,8.01,4806,0.6337861004879335,8.01,4807,0.6339179744164579,8.01,4807,0.6339179744164579
014402,83.1,710,0.09363048925227482,富国核心趋势混合C,83.1,709,0.09349861532375049,83.1,709,0.09349861532375049,83.1,710,0.09363048925227482,83.1,710,0.09363048925227482
014405,71.18,1092,0.14400632994856916,中欧多元价值三年持有混合C,71.18,1087,0.1433469603059475,71.18,1087,0.1433469603059475,71.18,1092,0.14400632994856916,71.18,1092,0.14400632994856916
014407,58.69,1610,0.21231702492417248,富国中证新华社民族品牌工程ETF联接C,58.69,1606,0.21178952921007516,58.69,1606,0.21178952921007516,58.69,1610,0.21231702492417248,58.69,1610,0.21231702492417248
014409,85.78,656,0.08650929711196097,创金合信兴选产业趋势混合C,85.78,652,0.08598180139786364,85.78,652,0.08598180139786364,85.78,656,0.08650929711196097,85.78,656,0.08650929711196097
014411,53.48,1905,0.25121983383885005,华夏时代领航两年持有混合C,53.48,1905,0.25121983383885005,53.48,1905,0.25121983383885005,53.48,1905,0.25121983383885005,53.48,1905,0.25121983383885005
014413,58.14,1628,0.21469075563761045,招商核心竞争力混合C,58.14,1625,0.21429513385203744,58.14,1625,0.21429513385203744,58.14,1628,0.21469075563761045,58.14,1628,0.21469075563761045
014415,35.87,3175,0.4186997230647501,招商中证畜牧养殖ETF联接C,35.87,3176,0.41883159699327444,35.87,3176,0.41883159699327444,35.87,3175,0.4186997230647501,35.87,3175,0.4186997230647501
014417,114.27,192,0.0253197942766715,泰康研究精选股票发起C,114.27,192,0.0253197942766715,114.27,192,0.0253197942766715,114.27,192,0.0253197942766715,114.27,192,0.0253197942766715
014419,119.15,165,0.021759198206514573,西部利得CES芯片指数增强C,119.15,165,0.021759198206514573,119.15,165,0.021759198206514573,119.15,165,0.021759198206514573,119.15,165,0.021759198206514573
014421,65.46,1293,0.17051298958195965,中欧成长领航一年持有混合C,65.46,1289,0.16998549386786233,65.46,1289,0.16998549386786233,65.46,1293,0.17051298958195965,65.46,1293,0.17051298958195965
014422,24.2,3826,0.5045496505340894,弘毅远方消费升级混合C,24.2,3825,0.5044177766055651,24.2,3825,0.5044177766055651,24.2,3826,0.5045496505340894,24.2,3826,0.5045496505340894
014425,99.49,369,0.048661479625478045,博时恒生医疗保健ETF发起式联接(QDII)C,99.49,366,0.04826585783990505,99.49,366,0.04826585783990505,99.49,369,0.048661479625478045,99.49,369,0.048661479625478045
014439,69.31,1161,0.15310563101674798,博时恒生科技ETF发起式联接(QDII)C,69.31,1160,0.15297375708822367,69.31,1160,0.15297375708822367,69.31,1161,0.15310563101674798,69.31,1161,0.15310563101674798
014444,0.34,6570,0.866411710404853,汇丰晋信丰盈债券C,0.3,6571,0.8665435843333773,0.3,6571,0.8665435843333773,0.34,6570,0.866411710404853,0.34,6570,0.866411710404853
014453,34.12,3284,0.4330739812739022,中银新动力股票C,34.12,3285,0.4332058552024265,34.12,3285,0.4332058552024265,34.12,3284,0.4330739812739022,34.12,3284,0.4330739812739022
014454,18.92,4068,0.5364631412369775,中银双息回报混合C,18.92,4068,0.5364631412369775,18.92,4068,0.5364631412369775,18.92,4068,0.5364631412369775,18.92,4068,0.5364631412369775
014455,65.07,1315,0.17341421600949491,中银成长优选股票C,65.07,1311,0.1728867202953976,65.07,1311,0.1728867202953976,65.07,1315,0.17341421600949491,65.07,1315,0.17341421600949491
014457,2.33,5608,0.7395489911644468,招商稳恒中短债60天持有债券C,2.33,5607,0.7394171172359224,2.33,5607,0.7394171172359224,2.33,5608,0.7395489911644468,2.33,5608,0.7395489911644468
014461,91.72,527,0.0694975603323223,平安品质优选混合C,91.72,525,0.06923381247527363,91.72,525,0.06923381247527363,91.72,527,0.0694975603323223,91.72,527,0.0694975603323223
014463,22.27,3914,0.5161545562442306,光大汇佳混合C,22.27,3914,0.5161545562442306,22.27,3914,0.5161545562442306,22.27,3914,0.5161545562442306,22.27,3914,0.5161545562442306
014467,46.39,2360,0.31122247131742053,工银行业优选混合C,46.39,2359,0.3110905973888962,46.39,2359,0.3110905973888962,46.39,2360,0.31122247131742053,46.39,2360,0.31122247131742053
014469,1.71,6105,0.8050903336410392,平安元和90天滚动持有短债C,1.71,6104,0.8049584597125148,1.71,6104,0.8049584597125148,1.71,6105,0.8050903336410392,1.71,6105,0.8050903336410392
014470,41.13,2773,0.36568640379796913,富安达健康人生混合C,41.13,2773,0.36568640379796913,41.13,2773,0.36568640379796913,41.13,2773,0.36568640379796913,41.13,2773,0.36568640379796913
014471,48.52,2228,0.2938151127522089,富安达新兴成长混合C,48.52,2224,0.29328761703811157,48.52,2224,0.29328761703811157,48.52,2228,0.2938151127522089,48.52,2228,0.2938151127522089
014473,76.39,911,0.1201371488856653,景顺长城远见成长混合C,76.39,906,0.11947777924304365,76.39,906,0.11947777924304365,76.39,911,0.1201371488856653,76.39,911,0.1201371488856653
014477,1.83,5987,0.7895292100751682,山证资管90天滚动持有短债C,1.83,5982,0.7888698404325465,1.83,5982,0.7888698404325465,1.83,5987,0.7895292100751682,1.83,5987,0.7895292100751682
014479,97.88,403,0.053145193195305286,中加低碳经济六个月持有混合C,97.88,401,0.05288144533825662,97.88,401,0.05288144533825662,97.88,403,0.053145193195305286,97.88,403,0.053145193195305286
014483,38.6,2970,0.3916655677172623,华夏融盛可持续一年持有混合C,38.6,2967,0.3912699459316893,38.6,2967,0.3912699459316893,38.6,2970,0.3916655677172623,38.6,2970,0.3916655677172623
014489,94.41,474,0.06250824212053277,国投瑞银产业升级两年持有混合C,94.41,474,0.06250824212053277,94.41,474,0.06250824212053277,94.41,474,0.06250824212053277,94.41,474,0.06250824212053277
014491,2.63,5499,0.7251747329552948,浙商双月鑫60天滚动持有中短债C,2.63,5498,0.7250428590267705,2.63,5498,0.7250428590267705,2.63,5499,0.7251747329552948,2.63,5499,0.7251747329552948
014493,13.49,4363,0.575365950151655,浙商汇金兴利增强债券C,13.49,4362,0.5752340762231307,13.49,4362,0.5752340762231307,13.49,4363,0.575365950151655,13.49,4363,0.575365950151655
